Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Latitude,Longitude
2024,40064,46619.0,6619.0,Oatlands District High School,Oatlands,TAS,7120,Government,Combined,School Single Entity,Individual Reporting,https://oatlandsdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-11,Outer Regional,914.0,13.0,65.0,23.0,10.0,3.0,25.0,20.6,24.0,15.2,205.0,95.0,110.0,196.3,14.0,3.0,96.0,1.0,-42.30055552,147.3708017
2024,40065,46620.0,6620.0,Ouse District School,Ouse,TAS,7140,Government,,School Single Entity,Individual Reporting,https://ousedistrict.education.tas.edu.au/,,,K-6,Outer Regional,,,,,,,,,,,,,,,,,,,-42.48152312,146.707466
2024,40066,46621.0,6621.0,Rosebery District School,Rosebery,TAS,7470,Government,Combined,School Single Entity,Individual Reporting,https://roseberydistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-10,Remote,835.0,4.0,87.0,11.0,2.0,0.0,13.0,11.6,12.0,9.6,69.0,33.0,36.0,68.2,20.0,3.0,96.0,1.0,-41.77912684,145.5424723
2024,40067,46622.0,6622.0,St Helens District High School,St Helens,TAS,7216,Government,Combined,School Single Entity,Individual Reporting,https://sthelensdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,954.0,26.0,43.0,29.0,19.0,9.0,45.0,38.4,36.0,23.8,487.0,229.0,258.0,468.2,13.0,3.0,97.0,1.0,-41.32453944,148.2462974
2024,40068,46623.0,6623.0,St Marys District School,St Marys,TAS,7215,Government,Combined,School Head Campus,Individual Reporting,https://stmarysdistrict.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,907.0,12.0,58.0,27.0,13.0,3.0,31.0,25.3,27.0,18.3,234.0,116.0,118.0,226.3,16.0,1.0,95.0,4.0,-41.58478994,148.1893989
2024,40069,46624.0,6624.0,Triabunna District School,Triabunna,TAS,7190,Government,Combined,School Single Entity,Individual Reporting,https://triabunna.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,886.0,8.0,66.0,24.0,8.0,2.0,22.0,18.8,23.0,14.0,154.0,80.0,74.0,151.2,24.0,1.0,94.0,6.0,-42.50742508,147.9110679
2024,40070,46777.0,6777.0,Burnie High School,Cooee,TAS,7320,Government,Secondary,School Single Entity,Individual Reporting,https://burniehigh.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,956.0,27.0,44.0,33.0,16.0,6.0,44.0,40.9,31.0,22.9,506.0,273.0,233.0,499.8,13.0,1.0,99.0,0.0,-41.0415376,145.8664653
2024,40071,46778.0,6778.0,Campbell Town District High School,Campbell Town,TAS,7210,Government,Combined,School Single Entity,Individual Reporting,https://campbelltowndistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,923.0,16.0,58.0,24.0,14.0,4.0,28.0,24.5,20.0,14.4,220.0,104.0,116.0,212.6,14.0,1.0,98.0,1.0,-41.92446399,147.4909676
2024,40072,46779.0,6779.0,Cressy District High School,Cressy,TAS,7302,Government,Combined,School Single Entity,Individual Reporting,https://cressydistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-10,Outer Regional,936.0,20.0,58.0,26.0,12.0,4.0,37.0,32.5,25.0,15.9,399.0,189.0,210.0,389.8,6.0,1.0,97.0,3.0,-41.69093755,147.0771548
2024,40073,46780.0,6780.0,Dunalley Primary School,Dunalley,TAS,7177,Government,Primary,School Single Entity,Individual Reporting,https://dunalleyprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Outer Regional,968.0,32.0,38.0,32.0,22.0,8.0,11.0,9.5,17.0,10.4,130.0,67.0,63.0,120.0,14.0,3.0,80.0,17.0,-42.88518675,147.8121586
2024,40074,46781.0,6781.0,Exeter High School,Exeter,TAS,7275,Government,Secondary,School Single Entity,Individual Reporting,https://exeterhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,942.0,22.0,50.0,31.0,14.0,5.0,26.0,23.6,23.0,15.5,322.0,144.0,178.0,313.1,13.0,1.0,96.0,3.0,-41.30062736,146.9575218
2024,40075,46783.0,6783.0,King Island District High School,Currie,TAS,7256,Government,Combined,School Single Entity,Individual Reporting,https://kingislanddistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Very Remote,940.0,21.0,36.0,35.0,21.0,7.0,23.0,20.1,18.0,11.5,185.0,86.0,99.0,174.5,6.0,6.0,93.0,1.0,-39.92665469,143.8559413
2024,40076,46784.0,6784.0,Kingston High School,Kingston,TAS,7050,Government,Secondary,School Single Entity,Individual Reporting,https://kingstonhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1004.0,49.0,28.0,30.0,25.0,17.0,53.0,47.0,44.0,29.1,596.0,288.0,308.0,584.5,11.0,5.0,91.0,4.0,-42.97371542,147.3081315
2024,40077,46785.0,6785.0,Kings Meadows High School,Kings Meadows,TAS,7249,Government,Secondary,School Single Entity,Individual Reporting,https://kingsmeadowshs.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,954.0,26.0,49.0,28.0,15.0,7.0,53.0,48.6,34.0,21.5,575.0,276.0,299.0,571.6,9.0,8.0,91.0,1.0,-41.47386659,147.1595691
2024,40080,46788.0,6788.0,Prospect High School,Prospect,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://prospecthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,953.0,26.0,49.0,29.0,15.0,7.0,50.0,43.1,34.0,25.7,548.0,272.0,276.0,542.5,10.0,7.0,92.0,1.0,-41.47580035,147.1309319
2024,40081,46789.0,6789.0,Riverside High School,Riverside,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://riversidehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-11,Inner Regional,1014.0,53.0,31.0,28.0,22.0,19.0,61.0,52.7,31.0,23.0,690.0,322.0,368.0,685.5,5.0,7.0,92.0,1.0,-41.40905097,147.099558
2024,40082,46792.0,6792.0,Smithton High School,Smithton,TAS,7330,Government,Secondary,School Single Entity,Individual Reporting,https://SmithtonHigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Outer Regional,857.0,5.0,71.0,24.0,4.0,1.0,22.0,21.1,40.0,27.9,271.0,127.0,144.0,266.4,33.0,1.0,96.0,3.0,-40.83816677,145.1164488
2024,40083,46793.0,6793.0,Sorell School,Sorell,TAS,7172,Government,Combined,School Single Entity,Individual Reporting,https://sorell.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Inner Regional,927.0,17.0,59.0,27.0,10.0,3.0,74.0,64.5,74.0,48.8,815.0,391.0,424.0,773.0,13.0,2.0,94.0,4.0,-42.78592321,147.5606233
2024,40084,46794.0,6794.0,Taroona High School,Taroona,TAS,7053,Government,Secondary,School Single Entity,Individual Reporting,https://taroonahigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1112.0,87.0,5.0,16.0,29.0,49.0,98.0,79.9,44.0,32.4,1159.0,488.0,671.0,1125.5,2.0,16.0,81.0,2.0,-42.94341,147.3559
2024,40085,46795.0,6795.0,Tasman District School,Nubeena,TAS,7184,Government,Combined,School Single Entity,Individual Reporting,https://tasman.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,925.0,16.0,54.0,26.0,13.0,6.0,22.0,17.1,16.0,10.4,155.0,76.0,79.0,146.6,20.0,1.0,81.0,18.0,-43.09833639,147.7470655
2024,40086,46796.0,6796.0,Winnaleah District High School,Winnaleah,TAS,7265,Government,Combined,School Single Entity,Individual Reporting,https://winnaleahdistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-11,Outer Regional,860.0,5.0,76.0,20.0,4.0,0.0,15.0,12.4,10.0,7.5,104.0,56.0,48.0,99.2,24.0,7.0,91.0,2.0,-41.096531,147.822868
2024,40087,46797.0,6797.0,Woodbridge School,Woodbridge,TAS,7162,Government,Combined,School Single Entity,Individual Reporting,https://woodbridge.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,1015.0,54.0,23.0,27.0,29.0,21.0,38.0,30.3,26.0,15.7,329.0,171.0,158.0,310.8,13.0,4.0,94.0,2.0,-43.164652,147.239683
2024,40088,46798.0,6798.0,Yolla District School,Yolla,TAS,7325,Government,Combined,School Single Entity,Individual Reporting,https://yolladistricthigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,893.0,9.0,63.0,24.0,8.0,5.0,16.0,15.3,17.0,12.1,148.0,73.0,75.0,132.8,27.0,1.0,95.0,4.0,-41.12266948,145.7200995
2024,40090,88089.0,17543.0,North West Support School,Acton,TAS,7320,Government,Special,School Head Campus,Rolled Reporting,https://northwestsupport.education.tas.edu.au,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-12,Outer Regional,931.0,18.0,55.0,27.0,10.0,7.0,45.0,38.2,102.0,63.7,130.0,41.0,89.0,123.6,15.0,2.0,98.0,1.0,-41.072282,145.893098
2024,40092,46835.0,6835.0,Invermay Primary School,Invermay,TAS,7248,Government,Primary,School Single Entity,Individual Reporting,https://invermayprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,925.0,16.0,56.0,25.0,13.0,6.0,27.0,22.7,24.0,15.3,309.0,164.0,145.0,293.8,18.0,11.0,86.0,3.0,-41.42163515,147.131384
2024,40093,46836.0,6836.0,Mowbray Heights Primary School,Mowbray,TAS,7248,Government,Primary,School Single Entity,Individual Reporting,https://mowbrayheightsprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,926.0,16.0,61.0,21.0,12.0,6.0,44.0,36.8,30.0,18.5,491.0,237.0,254.0,466.2,10.0,40.0,59.0,1.0,-41.40275864,147.133413
2024,40096,46841.0,6841.0,Rose Bay High School,Rose Bay,TAS,7015,Government,Secondary,School Single Entity,Individual Reporting,https://rosebayhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,982.0,38.0,38.0,30.0,21.0,11.0,50.0,44.3,35.0,24.0,585.0,265.0,320.0,583.5,10.0,6.0,93.0,1.0,-42.86154099,147.3589167
2024,40097,46842.0,6842.0,Queechy High School,Norwood,TAS,7250,Government,Secondary,School Single Entity,Individual Reporting,https://queechyhigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,939.0,20.0,56.0,25.0,12.0,7.0,62.0,53.4,50.0,33.8,658.0,269.0,389.0,657.1,10.0,4.0,94.0,1.0,-41.45195332,147.176075
2024,40098,46843.0,6843.0,Devonport High School,Devonport,TAS,7310,Government,Secondary,School Single Entity,Individual Reporting,https://devonporths.schoolzineplus.com,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-10,Outer Regional,933.0,19.0,55.0,29.0,11.0,5.0,31.0,27.5,24.0,17.0,338.0,161.0,177.0,338.0,12.0,7.0,92.0,1.0,-41.17795098,146.3487704
2024,40099,46887.0,6887.0,Sacred Heart Catholic School,Launceston,TAS,7250,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sacredheartl.tas.edu.au,Catholic Education Tasmania,https://www.catholic.tas.edu.au/,Prep-6,Inner Regional,1043.0,66.0,17.0,31.0,28.0,24.0,27.0,21.9,21.0,11.0,389.0,187.0,202.0,389.0,7.0,3.0,97.0,0.0,-41.445,147.133337
2024,40100,48051.0,8051.0,Albuera Street Primary School,Battery Point,TAS,7004,Government,Primary,School Single Entity,Individual Reporting,https://albuerastreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1138.0,93.0,4.0,11.0,24.0,60.0,19.0,15.7,15.0,8.1,253.0,116.0,137.0,239.2,4.0,31.0,68.0,0.0,-42.89123278,147.325883
2024,40101,48052.0,8052.0,Campbell Street Primary School,North Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://campbellstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1063.0,73.0,14.0,25.0,31.0,30.0,21.0,15.0,14.0,8.2,204.0,82.0,122.0,192.4,5.0,33.0,67.0,0.0,-42.87254263,147.3226832
2024,40102,48060.0,8060.0,Goulburn Street Primary School,West Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://goulburnstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1114.0,88.0,6.0,15.0,30.0,50.0,16.0,12.9,12.0,7.8,227.0,102.0,125.0,214.6,4.0,9.0,82.0,9.0,-42.88779991,147.316925
2024,40103,48062.0,8062.0,Lansdowne Crescent Primary School,West Hobart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://www.lansdownecrescentprimary.org/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1146.0,95.0,4.0,11.0,25.0,60.0,29.0,23.3,22.0,13.5,400.0,199.0,201.0,382.4,2.0,13.0,85.0,1.0,-42.882125,147.30871
2024,40104,48063.0,8063.0,Mount Stuart Primary School,Mount Stuart,TAS,7000,Government,Primary,School Single Entity,Individual Reporting,https://mountstuartprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1131.0,91.0,3.0,13.0,29.0,55.0,27.0,22.6,13.0,9.4,320.0,138.0,182.0,305.6,1.0,10.0,90.0,0.0,-42.87507847,147.2990696
2024,40105,48064.0,8064.0,South Hobart Primary School,South Hobart,TAS,7004,Government,Primary,School Single Entity,Individual Reporting,https://southhobartprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1137.0,93.0,5.0,9.0,26.0,61.0,33.0,25.3,22.0,13.5,462.0,210.0,252.0,441.4,2.0,16.0,82.0,2.0,-42.891817,147.309568
2024,40106,48065.0,8065.0,Princes Street Primary School,Sandy Bay,TAS,7005,Government,Primary,School Single Entity,Individual Reporting,https://princesstreetprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1146.0,95.0,3.0,11.0,24.0,62.0,29.0,24.1,18.0,12.1,351.0,164.0,187.0,336.0,0.0,31.0,68.0,1.0,-42.89924147,147.3184045
2024,40107,48066.0,8066.0,Waimea Heights Primary School,Sandy Bay,TAS,7005,Government,Primary,School Single Entity,Individual Reporting,https://waimeaheightsprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1144.0,94.0,2.0,11.0,27.0,61.0,29.0,24.2,24.0,12.9,357.0,163.0,194.0,342.2,1.0,32.0,68.0,0.0,-42.90892029,147.3369141
2024,40108,48067.0,8067.0,Taroona Primary School,Taroona,TAS,7053,Government,Primary,School Single Entity,Individual Reporting,https://www.taroonaprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1148.0,95.0,1.0,9.0,25.0,64.0,24.0,19.0,14.0,9.3,296.0,141.0,155.0,283.6,3.0,15.0,85.0,0.0,-42.94315177,147.3527989
2024,40109,48068.0,8068.0,Mount Nelson Primary School,Mount Nelson,TAS,7007,Government,Primary,School Single Entity,Individual Reporting,https://mountnelsonprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1121.0,89.0,6.0,12.0,28.0,54.0,22.0,16.1,14.0,9.0,235.0,102.0,133.0,225.4,4.0,23.0,74.0,3.0,-42.91290931,147.3223708
2024,40110,48069.0,8069.0,Lenah Valley Primary School,Lenah Valley,TAS,7008,Government,Primary,School Single Entity,Individual Reporting,https://lenahvalleyprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1077.0,78.0,11.0,22.0,28.0,39.0,39.0,34.0,27.0,16.1,556.0,262.0,294.0,528.0,6.0,12.0,59.0,28.0,-42.860997,147.289568
2024,40112,48071.0,8071.0,New Town Primary School,New Town,TAS,7008,Government,Primary,School Single Entity,Individual Reporting,https://newtownprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1044.0,66.0,18.0,25.0,30.0,27.0,27.0,21.7,19.0,11.4,293.0,141.0,152.0,276.2,6.0,23.0,70.0,7.0,-42.85748163,147.3000124
2024,40113,48072.0,8072.0,Bowen Road Primary School,Moonah,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://bowenroadprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,951.0,25.0,47.0,21.0,22.0,10.0,20.0,16.2,17.0,11.1,211.0,104.0,107.0,201.0,13.0,31.0,66.0,3.0,-42.84736447,147.3076373
2024,40114,48073.0,8073.0,Goodwood Primary School,Derwent Park,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://goodwoodprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,887.0,8.0,68.0,21.0,9.0,2.0,12.0,10.6,18.0,11.4,110.0,50.0,60.0,105.6,19.0,20.0,75.0,5.0,-42.83224516,147.2925531
2024,40115,48074.0,8074.0,Moonah Primary School,Derwent Park,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://moonahprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,945.0,23.0,51.0,26.0,15.0,8.0,24.0,18.1,22.0,14.0,208.0,98.0,110.0,194.2,14.0,25.0,71.0,4.0,-42.83809219,147.2964634
2024,40116,48128.0,8128.0,Springfield Gardens Primary School,West Moonah,TAS,7009,Government,Primary,School Single Entity,Individual Reporting,https://springfieldgardensprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,908.0,12.0,61.0,22.0,13.0,4.0,19.0,17.4,33.0,20.2,198.0,88.0,110.0,187.6,16.0,18.0,76.0,6.0,-42.84764764,147.2759479
2024,40119,48133.0,8133.0,Rosetta Primary School,Rosetta,TAS,7010,Government,Primary,School Single Entity,Individual Reporting,https://rosettaprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,968.0,32.0,39.0,35.0,18.0,8.0,28.0,23.8,21.0,14.0,336.0,156.0,180.0,324.0,14.0,7.0,88.0,5.0,-42.82210911,147.2573008
2024,40123,48168.0,8168.0,Collinsvale Primary School,Collinsvale,TAS,7012,Government,Primary,School Single Entity,Individual Reporting,https://collinsvaleprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,972.0,34.0,36.0,37.0,19.0,8.0,6.0,5.2,10.0,6.8,65.0,36.0,29.0,61.8,15.0,3.0,95.0,2.0,-42.83667338,147.1983997
2024,40125,48170.0,8170.0,Lindisfarne North Primary School,Geilston Bay,TAS,7015,Government,Primary,School Single Entity,Individual Reporting,https://LindisfarneNorthPrimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1011.0,52.0,25.0,33.0,27.0,16.0,30.0,24.1,31.0,19.9,344.0,179.0,165.0,328.9,12.0,7.0,90.0,3.0,-42.838657,147.350274
2024,40126,48171.0,8171.0,Lindisfarne Primary School,Lindisfarne,TAS,7015,Government,Primary,School Single Entity,Individual Reporting,https://lindisfarneprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1061.0,72.0,14.0,25.0,28.0,34.0,30.0,22.9,15.0,9.6,343.0,157.0,186.0,326.2,5.0,6.0,86.0,8.0,-42.85201252,147.3637244
2024,40127,48172.0,8172.0,Risdon Vale Primary School,Risdon Vale,TAS,7016,Government,Primary,School Single Entity,Individual Reporting,https://risdonvaleprimary.decyp.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,869.0,6.0,77.0,17.0,3.0,3.0,15.0,14.4,27.0,14.3,169.0,76.0,93.0,163.0,27.0,1.0,96.0,2.0,-42.81259813,147.3532966
2024,40128,48173.0,8173.0,Bellerive Primary School,Bellerive,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://belleriveprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1052.0,69.0,16.0,24.0,33.0,28.0,37.0,29.3,24.0,14.8,454.0,217.0,237.0,434.0,6.0,11.0,89.0,0.0,-42.87227607,147.3701106
2024,40129,48174.0,8174.0,Clarence High School,Bellerive,TAS,7018,Government,Secondary,School Single Entity,Individual Reporting,https://clarencehigh.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,7-12,Inner Regional,1017.0,54.0,26.0,32.0,25.0,17.0,54.0,47.1,38.0,25.4,644.0,333.0,311.0,641.3,6.0,7.0,92.0,1.0,-42.877901,147.3892403
2024,40130,48177.0,8177.0,Howrah Primary School,Howrah,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://howrahprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1061.0,72.0,15.0,26.0,29.0,30.0,52.0,42.4,37.0,23.6,651.0,314.0,337.0,617.2,5.0,14.0,86.0,0.0,-42.88107919,147.4021105
2024,40131,48178.0,8178.0,Montagu Bay Primary School,Montagu Bay,TAS,7018,Government,Primary,School Single Entity,Individual Reporting,https://montagubayprimary.education.tas.edu.au/,"Department for Education, Children and Young People Tasmania",https://www.decyp.tas.gov.au/,K-6,Inner Regional,1085.0,80.0,11.0,21.0,29.0,40.0,25.0,20.9,11.0,7.5,318.0,162.0,156.0,299.6,4.0,3.0,94.0,3.0,-42.86449013,147.3522335
