Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2024,42902,56169,16169,Havenlee School,North Nowra,NSW,2541,Government,Special,School Single Entity,Individual Reporting,https://havenlee-s.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,U,Inner Regional,864,6,70,20,8,3,13,12.7,19,12.5,68,25,43,68,37,4,96,0
2024,42903,88934,16181,Budawang School,Milton,NSW,2538,Government,Special,School Single Entity,Individual Reporting,https://budawang-s.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,U,Inner Regional,910,12,58,25,10,7,9,8.2,7,8,37,5,32,37,27,6,94,0
2024,42904,50239,10239,Bowral High School,Bowral,NSW,2576,Government,Secondary,School Single Entity,Individual Reporting,https://bowral-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,970,33,43,32,18,6,61,67.6,18,16.5,583,288,295,583,9,14,86,0
2024,42905,50255,10255,Goulburn High School,Goulburn,NSW,2580,Government,Secondary,School Single Entity,Individual Reporting,https://goulburn-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,956,27,49,31,14,6,50,58.6,20,17.9,611,278,333,611,10,10,90,0
2024,42906,50004,10004,Wollongong High School of the Performing Arts,Fairy Meadow,NSW,2519,Government,Secondary,School Single Entity,Individual Reporting,https://wollongong-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1068,75,14,24,31,31,90,79.8,21,18,1073,716,357,1072.6,4,27,73,0
2024,42907,50182,10182,Bega High School,Bega,NSW,2550,Government,Secondary,School Single Entity,Individual Reporting,https://bega-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Outer Regional,978,37,37,30,20,13,67,68.9,27,21.7,731,356,375,730.4,12,8,92,0
2024,42908,50047,10047,Kiama High School,Kiama,NSW,2533,Government,Secondary,School Single Entity,Individual Reporting,https://kiama-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1033,62,22,32,28,19,71,62.9,16,14.5,789,363,426,788.6,5,8,92,0
2024,42909,46434,6434,Corrimal High School,Corrimal,NSW,2518,Government,Secondary,School Single Entity,Individual Reporting,https://corrimal-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,938,20,51,28,14,6,54,57.2,24,18.1,549,278,271,549,16,19,81,0
2024,42910,50431,10431,Monaro High School,Cooma North,NSW,2630,Government,Secondary,School Single Entity,Individual Reporting,https://monaro-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,978,37,41,33,18,8,48,50.2,17,14.8,386,183,203,385.8,8,9,91,0
2024,42911,54945,14945,Nowra High School,Nowra,NSW,2541,Government,Secondary,School Single Entity,Individual Reporting,https://nowra-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,953,26,45,32,17,6,70,74.6,26,20.5,786,412,374,786,19,8,92,0
2024,42912,50035,10035,Dapto High School,Dapto,NSW,2530,Government,Secondary,School Single Entity,Individual Reporting,https://dapto-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,968,32,43,36,16,4,81,75.5,24,19.8,979,509,470,975.1,10,11,89,0
2024,42913,58289,18289,Illawarra Sports High School,Berkeley,NSW,2506,Government,Secondary,School Single Entity,Individual Reporting,https://illawaspor-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,933,19,53,28,14,4,77,74.2,30,18.9,850,347,503,849,16,24,76,0
2024,42914,50407,10407,Queanbeyan High School,Queanbeyan,NSW,2620,Government,Secondary,School Single Entity,Individual Reporting,https://queanbeyan-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,975,35,38,32,22,8,54,61.4,19,19,450,185,265,449.4,13,25,75,0
2024,42915,50279,10279,Yass High School,Yass,NSW,2582,Government,Secondary,School Single Entity,Individual Reporting,https://yass-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,997,45,32,32,22,14,46,47.9,15,13.7,532,247,285,531.8,9,4,96,0
2024,42916,50060,10060,Moruya High School,Moruya,NSW,2537,Government,Secondary,School Single Entity,Individual Reporting,https://moruya-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,926,16,50,31,14,5,50,59.4,23,18.5,336,148,188,336,19,12,88,0
2024,42917,50247,10247,Moss Vale High School,Moss Vale,NSW,2577,Government,Secondary,School Single Entity,Individual Reporting,https://mossvale-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,1014,53,28,33,25,14,59,63.2,25,17.7,756,384,372,756,6,11,89,0
2024,42918,46435,6435,Woonona High School,Woonona,NSW,2517,Government,Secondary,School Single Entity,Individual Reporting,https://woonona-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1031,61,23,32,27,18,69,62.5,15,14.5,821,389,432,821,5,8,92,0
2024,42919,46503,6503,Warilla High School,Barrack Heights,NSW,2528,Government,Secondary,School Single Entity,Individual Reporting,https://warilla-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,972,34,42,33,17,8,98,83,28,20,1063,518,545,1062.8,10,18,82,0
2024,42920,46500,6500,Bomaderry High School,Bomaderry,NSW,2541,Government,Secondary,School Single Entity,Individual Reporting,https://bomaderry-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,951,25,45,30,18,8,75,71.5,29,23.7,704,357,347,704,18,7,93,0
2024,42921,50012,10012,Figtree High School,Figtree,NSW,2525,Government,Secondary,School Single Entity,Individual Reporting,https://figtree-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1012,52,31,30,23,16,80,75.9,25,20.4,877,431,446,876.6,7,23,77,0
2024,42922,46388,6388,Crookwell High School,Crookwell,NSW,2583,Government,Secondary,School Single Entity,Individual Reporting,https://crookwell-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,949,24,53,31,12,4,24,26,13,7.8,211,96,115,210.6,8,3,97,0
2024,42923,50263,10263,Mulwaree High School,Goulburn,NSW,2580,Government,Secondary,School Single Entity,Individual Reporting,https://mulwaree-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,954,26,48,30,16,6,61,65.3,21,17.1,811,405,406,810.6,12,7,93,0
2024,42924,46501,6501,Lake Illawarra High School,Lake Illawarra,NSW,2528,Government,Secondary,School Single Entity,Individual Reporting,https://lakeillawa-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,902,11,64,24,10,3,56,53,25,17.7,539,236,303,538.6,23,8,92,0
2024,42925,46370,6370,Warrawong High School,Warrawong,NSW,2502,Government,Secondary,School Single Entity,Individual Reporting,https://warrawong-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,902,11,67,21,9,3,69,66.2,23,21.1,585,276,309,584.8,11,48,52,0
2024,42926,46374,6374,Bombala High School,Bombala,NSW,2632,Government,Secondary,School Single Entity,Individual Reporting,https://bombala-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Outer Regional,933,19,57,30,9,4,17,20.4,13,7.4,142,73,69,142,11,1,99,0
2024,42927,50193,10193,Eden Marine High School,Eden,NSW,2551,Government,Secondary,School Single Entity,Individual Reporting,https://edenmarine-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Outer Regional,952,25,45,32,16,7,48,52.7,22,13.7,522,249,273,521.8,13,6,94,0
2024,42928,46367,6367,Kanahooka High School,Kanahooka,NSW,2530,Government,Secondary,School Single Entity,Individual Reporting,https://kanahooka-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,915,14,60,26,11,3,61,63.4,29,19.5,588,271,317,587.4,21,10,90,0
2024,42929,50063,10063,Ulladulla High School,Ulladulla,NSW,2539,Government,Secondary,School Single Entity,Individual Reporting,https://ulladulla-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,989,42,36,32,21,11,112,101.3,38,28.8,1167,584,583,1165.5,9,7,93,0
2024,42930,46375,6375,Karabar High School,Queanbeyan,NSW,2620,Government,Secondary,School Single Entity,Individual Reporting,https://karabar-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,991,42,33,31,23,14,66,80.7,22,21.3,782,375,407,781.8,13,16,84,0
2024,42931,46376,6376,Narooma High School,Narooma,NSW,2546,Government,Secondary,School Single Entity,Individual Reporting,https://narooma-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Outer Regional,944,22,46,27,17,10,47,56.6,21,17,466,215,251,465.6,19,6,94,0
2024,42932,50008,10008,Keira High School,Fairy Meadow,NSW,2519,Government,Secondary,School Single Entity,Individual Reporting,https://keira-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,985,40,40,25,23,12,65,64.1,22,15.7,725,335,390,723.4,6,38,62,0
2024,42933,46369,6369,Smiths Hill High School,Wollongong,NSW,2500,Government,Secondary,School Single Entity,Individual Reporting,https://smithshill-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1186,99,2,9,21,68,58,54.7,16,10.7,737,330,407,737,1,41,59,0
2024,42934,46389,6389,Shoalhaven High School,Nowra,NSW,2541,Government,Secondary,School Single Entity,Individual Reporting,https://shoalhaven-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,854,5,71,21,7,1,64,71.8,33,22.3,634,291,343,633,35,3,97,0
2024,42935,54942,14942,Batemans Bay High School,Batehaven,NSW,2536,Government,Secondary,School Single Entity,Individual Reporting,https://batemansba-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,906,12,57,27,11,4,72,72.3,34,20.7,616,291,325,616,26,7,93,0
2024,42936,54950,14950,Albion Park High School,Albion Park,NSW,2527,Government,Secondary,School Single Entity,Individual Reporting,https://albionpk-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,968,32,44,34,16,6,81,81.1,30,25.4,932,412,520,931.5,10,5,95,0
2024,42937,54663,14663,Vincentia High School,Vincentia,NSW,2540,Government,Secondary,School Single Entity,Individual Reporting,https://vincentia-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Inner Regional,934,19,50,31,14,5,99,97.7,44,31,942,435,507,941.4,22,7,93,0
2024,42938,49990,9990,Bulli High School,Bulli,NSW,2516,Government,Secondary,School Single Entity,Individual Reporting,https://bulli-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,1055,70,17,27,30,27,76,75.9,22,17.6,1030,458,572,1029,4,12,88,0
2024,42939,46502,6502,Oak Flats High School,Oak Flats,NSW,2529,Government,Secondary,School Single Entity,Individual Reporting,https://oakflats-h.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,7-12,Major Cities,924,16,59,29,10,3,62,64.4,25,18.9,638,312,326,638,15,10,90,0
2024,42940,51109,11109,Alma Public School,Broken Hill,NSW,2880,Government,Primary,School Single Entity,Individual Reporting,https://alma-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Outer Regional,844,4,74,18,6,2,23,23.5,16,8.5,243,115,128,243,34,6,94,0
2024,42941,51039,11039,Ballimore Public School,Ballimore,NSW,2830,Government,Primary,School Single Entity,Individual Reporting,https://ballimore-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,928,17,43,41,15,1,1,1.5,2,1,15,4,11,15,33,0,100,0
2024,42942,46402,6402,Baradine Central School,Baradine,NSW,2396,Government,Combined,School Single Entity,Individual Reporting,https://baradine-c.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-12,Remote,774,2,80,16,4,1,12,13.6,13,5.4,111,57,54,111,59,0,100,0
2024,42943,50975,10975,Bathurst Public School,Bathurst,NSW,2795,Government,Primary,School Single Entity,Individual Reporting,https://bathurst-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,993,43,33,28,22,17,42,39.8,13,8.8,423,196,227,423,15,15,85,0
2024,42944,51098,11098,Bedgerabong Public School,Bedgerabong,NSW,2871,Government,Primary,School Single Entity,Individual Reporting,https://bedgerebon-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,953,25,48,36,15,1,4,2.9,4,2.9,34,18,16,34,3,12,88,0
2024,42945,56165,16165,Binnaway Central School,Binnaway,NSW,2395,Government,Combined,School Single Entity,Individual Reporting,https://binnaway-c.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-12,Outer Regional,821,3,84,13,3,0,8,9.1,7,3.3,43,20,23,42.2,33,7,93,0
2024,42946,50999,10999,Blayney Public School,Blayney,NSW,2799,Government,Primary,School Single Entity,Individual Reporting,https://blayney-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,921,15,56,24,16,4,24,19.8,7,5.6,256,118,138,256,20,2,98,0
2024,42947,51105,11105,Bogan Gate Public School,Bogan Gate,NSW,2876,Government,Primary,School Single Entity,Individual Reporting,https://bogangate-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,847,5,83,18,0,0,3,2.6,5,0.8,10,4,6,10,30,0,100,0
2024,42948,51062,11062,Bourke Public School,Bourke,NSW,2840,Government,Primary,School Single Entity,Individual Reporting,https://bourke-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Very Remote,714,1,77,13,7,3,23,27.7,17,8.5,146,68,78,146,80,3,97,0
2024,42949,46450,6450,Brewarrina Central School,Brewarrina,NSW,2839,Government,Combined,School Single Entity,Individual Reporting,https://brewarrina-c.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-12,Very Remote,640,0,91,7,3,0,19,21.9,16,8.5,124,51,73,124,99,0,100,0
2024,42950,51111,11111,Broken Hill Public School,Broken Hill,NSW,2880,Government,Primary,School Single Entity,Individual Reporting,https://brokenhill-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Outer Regional,885,8,62,21,11,6,16,15.3,15,3.4,170,93,77,170,31,8,92,0
2024,42951,51110,11110,Broken Hill North Public School,Broken Hill,NSW,2880,Government,Primary,School Single Entity,Individual Reporting,https://brokenhiln-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,866,6,68,20,8,3,23,22.1,15,8.1,231,110,121,231,31,6,94,0
2024,42952,51112,11112,Burke Ward Public School,Broken Hill,NSW,2880,Government,Primary,School Single Entity,Individual Reporting,https://burkeward-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,871,6,65,22,10,2,17,20,11,6.7,188,85,103,188,31,6,94,0
2024,42954,51004,11004,Canobolas Public School,Orange,NSW,2800,Government,Primary,School Single Entity,Individual Reporting,https://canobolas-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,1089,81,12,20,24,43,7,7.5,3,1.7,135,61,74,135,4,10,90,0
2024,42955,51069,11069,Capertee Public School,Capertee,NSW,2846,Government,Primary,School Single Entity,Individual Reporting,https://capertee-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,994,44,20,63,17,0,1,1.6,3,0.8,6,4,2,6,0,0,100,0
2024,42956,51025,11025,Caragabal Public School,Caragabal,NSW,2810,Government,Primary,School Single Entity,Individual Reporting,https://caragabal-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,1014,53,31,26,21,21,1,3,1,0.9,15,11,4,15,13,0,100,0
2024,42957,50966,10966,Carcoar Public School,Carcoar,NSW,2791,Government,Primary,School Single Entity,Individual Reporting,https://carcoar-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,880,7,56,33,8,3,2,2.8,5,0.9,26,14,12,26,31,0,100,0
2024,42958,51005,11005,Cargo Public School,Cargo,NSW,2800,Government,Primary,School Single Entity,Individual Reporting,https://cargo-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,769,2,96,4,0,0,2,2.7,3,1.2,12,3,9,12,42,0,100,0
2024,42959,51046,11046,Carinda Public School,Carinda,NSW,2831,Government,Primary,School Single Entity,Individual Reporting,https://carinda-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Remote,1017,54,16,47,13,24,1,1.5,1,1,13,8,5,13,0,0,100,0
2024,42960,51059,11059,Cobar Public School,Cobar,NSW,2835,Government,Primary,School Single Entity,Individual Reporting,https://cobar-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Remote,839,4,63,23,9,5,13,17.2,8,4.5,219,107,112,219,42,8,92,0
2024,42961,51106,11106,Condobolin Public School,Condobolin,NSW,2877,Government,Primary,School Single Entity,Individual Reporting,https://condobolin-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Outer Regional,862,6,56,24,14,6,25,22.6,16,7.9,259,127,132,259,51,4,96,0
2024,42962,50960,10960,Cooerwull Public School,Lithgow,NSW,2790,Government,Primary,School Single Entity,Individual Reporting,https://cooerwull-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,913,13,54,27,16,4,30,28.8,10,6.8,296,156,140,296,26,5,95,0
2024,42963,51066,11066,Coolah Central School,Coolah,NSW,2843,Government,Combined,School Single Entity,Individual Reporting,https://coolah-c.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-12,Outer Regional,894,9,58,24,14,4,21,24.9,13,7.9,167,81,86,167,26,4,96,0
